2014-03-25 23:54:59,460 [DefaultQuartzScheduler_Worker-4] INFO  (BTree.java [printStatistics]:2549) - dom.dbx INDEX Buffers occupation : 16% (10 out of 64) Cache efficiency : 100% 
2014-03-25 23:54:59,460 [DefaultQuartzScheduler_Worker-4] INFO  (DOMFile.java [printStatistics]:1369) - dom.dbx DATA Buffers occupation : 43% (110 out of 256) Cache efficiency : 100% 
2014-03-25 23:54:59,461 [DefaultQuartzScheduler_Worker-4] INFO  (BTree.java [printStatistics]:2549) - collections.dbx INDEX Buffers occupation : 11% (7 out of 64) Cache efficiency : 100% 
2014-03-25 23:54:59,461 [DefaultQuartzScheduler_Worker-4] INFO  (BFile.java [printStatistics]:435) - collections.dbx DATA Buffers occupation : 19% (12 out of 64) Cache efficiency : 100% 
2014-03-25 23:54:59,462 [DefaultQuartzScheduler_Worker-4] INFO  (BTree.java [printStatistics]:2549) - values.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : N/A 
2014-03-25 23:54:59,462 [DefaultQuartzScheduler_Worker-4] INFO  (BFile.java [printStatistics]:435) - values.dbx DATA Buffers occupation : 0% (0 out of 64) Cache efficiency : N/A 
2014-03-25 23:55:49,430 [Shutdown] INFO  (BrokerPool.java [shutdown]:1883) - Database is shutting down ... 
2014-03-25 23:55:49,430 [Thread-4] INFO  (JettyStart.java [lifeCycleStopping]:419) - Jetty server stopping... 
2014-03-25 23:55:49,488 [Shutdown] INFO  (NativeBroker.java [sync]:3738) - Memory: 233,792K total; 930,304K max; 58,563K free 
2014-03-25 23:55:49,488 [Shutdown] INFO  (BTree.java [printStatistics]:2549) - dom.dbx INDEX Buffers occupation : 16% (10 out of 64) Cache efficiency : 100% 
2014-03-25 23:55:49,489 [Shutdown] INFO  (DOMFile.java [printStatistics]:1369) - dom.dbx DATA Buffers occupation : 43% (110 out of 256) Cache efficiency : 100% 
2014-03-25 23:55:49,489 [Shutdown] INFO  (BTree.java [printStatistics]:2549) - collections.dbx INDEX Buffers occupation : 11% (7 out of 64) Cache efficiency : 100% 
2014-03-25 23:55:49,489 [Shutdown] INFO  (BFile.java [printStatistics]:435) - collections.dbx DATA Buffers occupation : 19% (12 out of 64) Cache efficiency : 100% 
2014-03-25 23:55:49,489 [Shutdown] INFO  (BTree.java [printStatistics]:2549) - values.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : N/A 
2014-03-25 23:55:49,490 [Shutdown] INFO  (BFile.java [printStatistics]:435) - values.dbx DATA Buffers occupation : 0% (0 out of 64) Cache efficiency : N/A 
2014-03-25 23:55:49,498 [Shutdown] INFO  (Journal.java [shutdown]:484) - Transaction journal cleanly shutting down with checkpoint... 
2014-03-25 23:55:49,501 [Shutdown] INFO  (FileLock.java [release]:189) - Deleting lock file: D:\work_on_OpenShift\exist2\exist\webapp\WEB-INF\data\journal.lck 
2014-03-25 23:55:49,559 [Shutdown] INFO  (FileLock.java [release]:189) - Deleting lock file: D:\work_on_OpenShift\exist2\exist\webapp\WEB-INF\data\dbx_dir.lck 
2014-03-25 23:55:49,559 [Shutdown] INFO  (BrokerPool.java [shutdown]:2015) - shutdown complete ! 
2014-03-25 23:55:49,560 [Shutdown] INFO  (JettyStart.java [shutdown]:367) - Database shutdown: stopping server in 1sec ... 
2014-03-25 23:55:50,625 [Thread-4] INFO  (JettyStart.java [lifeCycleStopped]:425) - Jetty server stopped 
